Name   Surname       HW1  HW2  HW3  HW4  HW5 Exam
Name2758   Surname2758         2    8    7    6    4    0
Name2759   Surname2759         0    5    9    6    0    4
Name2760   Surname2760         2    2    5    9    1    2
Name2761   Surname2761         4    4    8    1    8    4
Name2762   Surname2762         8    6    3    3    2    7
Name2763   Surname2763         0    0    5    8    5    1
Name2764   Surname2764         9    7    3    5    2    5
Name2765   Surname2765         8    4    6    7    9    0
Name2766   Surname2766         4    7    8    0    2    0
Name2767   Surname2767         5    9    5    9    0    0
Name2768   Surname2768         4    4    5    3    0    8
Name2769   Surname2769         5    6    5    2    7    7
Name2770   Surname2770         2    7    6    2    7    0
Name2771   Surname2771         3    6    2    6    2    1
Name2772   Surname2772         1    7    5    8    4    8
Name2773   Surname2773         6    9    0    2    7    7
Name2774   Surname2774         3    2    2    0    0    9
Name2775   Surname2775         5    6    7    1    5    9
Name2776   Surname2776         4    4    0    2    0    9
Name2777   Surname2777         1    6    9    2    5    5
Name2778   Surname2778         1    6    2    4    7    2
Name2779   Surname2779         3    7    8    1    6    5
Name2780   Surname2780         0    8    1    6    1    1
Name2781   Surname2781         6    0    9    3    6    8
Name2782   Surname2782         2    5    6    8    4    2
Name2783   Surname2783         6    1    2    8    8    4
Name2784   Surname2784         5    9    4    5    2    8
Name2785   Surname2785         8    7    7    6    6    9
Name2786   Surname2786         4    5    6    3    5    5
Name2787   Surname2787         4    4    5    5    0    3
Name2788   Surname2788         1    8    1    6    8    9
Name2789   Surname2789         7    9    2    6    5    2
Name2790   Surname2790         9    6    8    9    8    2
Name2791   Surname2791         6    1    0    3    2    4
Name2792   Surname2792         0    9    4    9    9    9
Name2793   Surname2793         4    6    9    5    1    4
Name2794   Surname2794         5    5    7    6    0    3
Name2795   Surname2795         7    5    2    7    4    1
Name2796   Surname2796         7    6    6    3    6    1
Name2797   Surname2797         5    1    4    7    4    8
Name2798   Surname2798         1    7    2    1    0    7
Name2799   Surname2799         6    3    7    0    3    6
Name2800   Surname2800         1    9    3    4    7    5
Name2801   Surname2801         1    5    3    8    1    3
Name2802   Surname2802         8    8    6    2    0    8
Name2803   Surname2803         7    3    3    0    1    1
Name2804   Surname2804         3    8    5    2    4    4
Name2805   Surname2805         3    3    3    6    2    9
Name2806   Surname2806         3    3    0    1    8    6
Name2807   Surname2807         4    5    8    4    1    3
Name2808   Surname2808         7    6    0    5    1    0
Name2809   Surname2809         9    9    4    2    7    4
Name2810   Surname2810         6    0    6    6    0    4
Name2811   Surname2811         2    7    6    7    5    0
Name2812   Surname2812         3    9    8    4    0    5
Name2813   Surname2813         5    9    7    7    6    9
Name2814   Surname2814         5    9    4    9    7    5
Name2815   Surname2815         9    5    1    5    7    1
Name2816   Surname2816         1    4    4    5    8    7
Name2817   Surname2817         1    1    2    1    7    4
Name2818   Surname2818         2    3    3    7    9    6
Name2819   Surname2819         6    7    3    9    5    0
Name2820   Surname2820         8    3    8    0    7    7
Name2821   Surname2821         6    7    4    0    5    2
Name2822   Surname2822         0    2    0    4    0    8
Name2823   Surname2823         8    6    7    7    8    4
Name2824   Surname2824         5    7    8    0    2    7
Name2825   Surname2825         5    7    7    0    9    6
Name2826   Surname2826         2    2    6    1    1    2
Name2827   Surname2827         8    0    4    1    7    8
Name2828   Surname2828         1    3    6    1    4    6
Name2829   Surname2829         3    6    1    7    4    3
Name2830   Surname2830         3    4    2    0    3    3
Name2831   Surname2831         5    1    6    8    3    9
Name2832   Surname2832         4    4    2    8    7    8
Name2833   Surname2833         4    2    4    8    4    7
Name2834   Surname2834         7    1    9    7    1    2
Name2835   Surname2835         1    0    6    6    6    5
Name2836   Surname2836         4    7    1    6    8    4
Name2837   Surname2837         8    8    9    7    2    3
Name2838   Surname2838         6    1    0    0    9    2
Name2839   Surname2839         7    1    9    1    7    6
Name2840   Surname2840         5    2    5    3    2    1
Name2841   Surname2841         6    0    7    2    0    7
Name2842   Surname2842         2    7    9    5    8    4
Name2843   Surname2843         9    7    7    0    8    1
Name2844   Surname2844         9    9    6    4    2    1
Name2845   Surname2845         0    4    9    4    7    5
Name2846   Surname2846         5    9    8    8    5    2
Name2847   Surname2847         4    1    2    7    5    2
Name2848   Surname2848         3    9    9    1    1    7
Name2849   Surname2849         6    3    2    1    0    9
Name2850   Surname2850         8    8    3    6    7    8
Name2851   Surname2851         0    3    1    5    7    9
Name2852   Surname2852         2    4    2    9    6    0
Name2853   Surname2853         7    4    6    6    1    7
Name2854   Surname2854         9    3    1    3    6    9
Name2855   Surname2855         4    2    7    5    6    3
Name2856   Surname2856         7    0    5    4    8    2
Name2857   Surname2857         2    3    8    6    7    1
Name2858   Surname2858         4    8    4    0    6    9
Name2859   Surname2859         7    4    4    1    1    0
Name2860   Surname2860         5    5    3    3    5    3
Name2861   Surname2861         6    5    6    3    3    9
Name2862   Surname2862         4    8    4    7    3    8
Name2863   Surname2863         4    4    6    9    9    6
Name2864   Surname2864         9    9    7    1    9    1
Name2865   Surname2865         3    0    9    4    1    7
Name2866   Surname2866         0    6    8    6    8    1
Name2867   Surname2867         4    2    8    3    8    7
Name2868   Surname2868         3    5    4    9    0    4
Name2869   Surname2869         6    9    0    5    8    6
Name2870   Surname2870         2    7    5    8    2    0
Name2871   Surname2871         9    5    7    4    7    3
Name2872   Surname2872         9    8    5    3    2    7
Name2873   Surname2873         3    4    5    9    3    4
Name2874   Surname2874         5    0    4    1    4    9
Name2875   Surname2875         3    9    8    0    4    1
Name2876   Surname2876         8    5    0    6    4    2
Name2877   Surname2877         0    7    9    1    4    7
Name2878   Surname2878         9    9    6    7    8    6
Name2879   Surname2879         6    5    1    1    8    5
Name2880   Surname2880         7    7    3    9    7    6
Name2881   Surname2881         3    3    0    2    1    0
Name2882   Surname2882         4    0    6    8    6    6
Name2883   Surname2883         9    1    6    1    5    8
Name2884   Surname2884         4    5    9    9    8    7
Name2885   Surname2885         7    0    9    5    9    9
Name2886   Surname2886         1    7    5    8    8    9
Name2887   Surname2887         7    3    0    6    2    5
Name2888   Surname2888         2    4    3    5    7    3
Name2889   Surname2889         9    2    2    8    7    6
Name2890   Surname2890         2    7    9    0    9    6
Name2891   Surname2891         3    0    0    4    9    5
Name2892   Surname2892         0    6    1    9    2    1
Name2893   Surname2893         8    1    3    5    3    4
Name2894   Surname2894         0    8    6    2    8    2
Name2895   Surname2895         2    8    3    5    4    3
Name2896   Surname2896         6    0    1    7    0    5
Name2897   Surname2897         2    1    2    0    6    8
Name2898   Surname2898         0    9    3    2    0    5
Name2899   Surname2899         0    5    5    6    8    9
Name2900   Surname2900         6    9    7    1    1    1
Name2901   Surname2901         2    8    8    1    7    6
Name2902   Surname2902         3    0    7    3    0    9
Name2903   Surname2903         8    2    7    3    5    6
Name2904   Surname2904         9    9    3    0    4    8
Name2905   Surname2905         8    3    0    7    5    4
Name2906   Surname2906         2    8    3    9    4    6
Name2907   Surname2907         0    9    9    6    0    4
Name2908   Surname2908         8    3    0    5    2    1
Name2909   Surname2909         8    8    9    3    8    0
Name2910   Surname2910         7    0    3    2    2    9
Name2911   Surname2911         3    5    4    6    8    2
Name2912   Surname2912         2    3    7    7    4    9
Name2913   Surname2913         0    4    4    3    0    3
